Author	Full Name	ID	Time Period	h index	Number of publications 	Number of citations 	Degree 	Betweenness 	Closeness 	Eigenvector 	Clustering Coefficient	Strength	Constraint	Effective Size	Efficiency	Academic Tenure 0 = lecturer, 1 = senior lecturer, 2 = reader, 3 = professor	Clinical Activity(1=clinician, 0=non clinician)	Department 1 = Clinical Sciences, 2 = Kennedy Institue of Rheumatology, 3 = Medicine, 4 = NHLI, 5 = School of Public Health, 6 = Surgery and Cancer	 No.Auth.Mean	  No.Auth.Min	   No.Auth.Q1	   No.Auth.Q2	   No.Auth.Q3	  No.Auth.Max	 Team.Mean	  Team.Min	   Team.Q1	   Team.Q2	   Team.Q3	  Team.Max	  All.1st	 All.Last	  All.2nd	 All.PenU	All.Other	All.Total	     All.1st%	     All.Last%	     All.2nd%	     All.PenU%	     All.Other%	     All.Total%	Solo.Total	     Solo.Total%	  Team.1st	 Team.Last	  Team.2nd	 Team.PenU	Team.Other	Team.Total	     Team.1st%	     Team.Last%	     Team.2nd%	     Team.PenU%	     Team.Other%	     Team.Total%	  NAlphaTeam.1st	 NAlphaTeam.Last	  NAlphaTeam.2nd	 NAlphaTeam.PenU	NAlphaTeam.Other	NAlphaTeam.Total	     NAlphaTeam.1st%	     NAlphaTeam.Last%	     NAlphaTeam.2nd%	     NAlphaTeam.PenU%	     NAlphaTeam.Other%	     NAlphaTeam.Total%	  AlphaTeam.1st	 AlphaTeam.Last	  AlphaTeam.2nd	 AlphaTeam.PenU	AlphaTeam.Other	AlphaTeam.Total	     AlphaTeam.1st%	     AlphaTeam.Last%	     AlphaTeam.2nd%	     AlphaTeam.PenU%	     AlphaTeam.Other%	     AlphaTeam.Total%
Professor Haynes, K.	Haynes, Professor Kenneth (Ken)	408.0	2.0	9.0	16.0	424.0	0.00769247675773093	0.0701561784264556	0.00473789111369023	7.34784408461153E-9	0.186224489795918	120.0	0.115219776094194	41.985	0.856836734693877	3.0	0.0	3.0	
Professor Haynes, K.	Haynes, Professor Kenneth (Ken)	408.0	3.0	11.0	23.0	664.0	0.0062980858857376	0.0436429163621847	0.00433353100066574	5.00854688579172E-6	0.191020408163265	102.0	0.0738025355299959	41.8849673202614	0.837699346405229	3.0	0.0	3.0	
Professor Higham, J.M.		
Professor Higham, J.M.	Higham, Professor Jennifer M (Jenny)	409.0	1.0	6.0	6.0	217.0	0.0146602845561232	0.0191742368206889	0.00896594392671278	0.0129040977285728	0.201282051282051	59.0	0.0651314970205679	35.0478006456819	0.876195016142049	3.0	1.0	6.0	
Professor Higham, J.M.	Higham, Professor Jennifer M (Jenny)	409.0	2.0	10.0	13.0	332.0	0.00282580778855422	3.96509455407516E-4	0.0054783401160937	1.48418628360576E-5	0.686274509803921	44.0	0.160081235950021	11.6631542699724	0.647953014998469	3.0	1.0	6.0	
Professor Higham, J.M.	Higham, Professor Jennifer M (Jenny)	409.0	3.0	11.0	22.0	367.0	0.00617212416802285	0.0369431308303564	0.00459944844392473	5.17637617705218E-6	0.258503401360544	2.0	0.9225	1.0	0.5	3.0	1.0	6.0	
Professor Ho, S.Y.		
Professor Ho, S.Y.	Ho, Professor Siew Yen (Yen)	410.0	1.0	14.0	37.0	976.0	0.031886118909568	0.217906229244049	0.00954654921235514	0.0137489226205079	0.0775193798449612	141.0	0.0629110404081083	82.7921889752541	0.951634356037404	3.0	0.0	4.0	
Professor Ho, S.Y.	Ho, Professor Siew Yen (Yen)	410.0	2.0	27.0	87.0	2821.0	0.0211935584141566	0.328445659784225	0.00603026668309173	3.03741881268509E-6	0.0536207849640685	202.0	0.0319335668691845	130.007128789802	0.963015768813348	3.0	0.0	4.0	
Professor Ho, S.Y.	Ho, Professor Siew Yen (Yen)	410.0	3.0	29.0	134.0	3208.0	0.0122182866183309	0.159701462973631	0.00480566592313364	1.55626157633558E-5	0.0710910652920962	165.0	0.0701645036503928	92.9568631368631	0.958318176668692	3.0	0.0	4.0	
Dr Hodes, M.		
Dr Hodes, M.	Hodes, Dr Matthew	169.0	1.0	3.0	3.0	24.0	 	 	 	 	 	 	 	 	 	1.0	1.0	3.0	
Dr Hodes, M.	Hodes, Dr Matthew	169.0	2.0	4.0	8.0	54.0	6.27957286345382E-4	0.00716669662030649	0.00517701067043496	1.46587727610931E-6	0.166666666666666	5.0	0.342244897959183	3.73333333333333	0.933333333333333	1.0	1.0	3.0	
Dr Hodes, M.	Hodes, Dr Matthew	169.0	3.0	4.0	13.0	62.0	0.00100769374171801	0.0125015491400205	0.00370602699240604	4.81733155258832E-6	0.178571428571428	10.0	0.262503806973325	6.69999999999999	0.837499999999999	1.0	1.0	3.0	
Professor Hodson, M.E.		
Professor Hodson, M.E.	Hodson, Professor Margaret Ellen	411.0	1.0	4.0	4.0	134.0	0.00806315650586777	0.0356099107598376	0.00859553708527341	0.00398086114818691	0.22077922077922	29.0	0.100340457791541	18.9046265328874	0.859301206040336	3.0	1.0	4.0	
Professor Hodson, M.E.	Hodson, Professor Margaret Ellen	411.0	2.0	7.0	12.0	259.0	0.00643656218504017	0.00648198846321	0.00526321506812357	6.36893140735563E-8	0.819512195121951	17.0	0.185815095889351	12.0825821237585	0.863041580268471	3.0	1.0	4.0	
Professor Hodson, M.E.	Hodson, Professor Margaret Ellen	411.0	3.0	9.0	22.0	296.0	0.00390481324915731	0.0343049684925873	0.00448594730561523	4.94561552625811E-6	0.202150537634408	42.0	0.110777107507756	26.0352462352462	0.839846652749878	3.0	1.0	4.0	
Professor Holden, D.W.F.		
Professor Holden, D.W.F.	Holden, Professor David William FRS, FMedSci	412.0	1.0	24.0	30.0	1713.0	 	 	 	 	 	 	 	 	 	3.0	0.0	3.0	
Professor Holden, D.W.F.	Holden, Professor David William FRS, FMedSci	412.0	2.0	27.0	49.0	2233.0	0.0138150602995984	0.170670116974875	0.00593179325287182	5.95399982943232E-6	0.10710553814002	113.0	0.0432481950174222	80.6958398403609	0.916998180004102	3.0	0.0	3.0	
Professor Holden, D.W.F.	Holden, Professor David William FRS, FMedSci	412.0	3.0	29.0	63.0	2549.0	0.00717981790974087	0.0100010280524462	0.00425822099353315	8.01238749502334E-7	0.867167919799498	62.0	0.071121427939916	42.7973118279569	0.873414527101162	3.0	0.0	3.0	
Dr Holmes, A.H.		
Dr Holmes, A.H.	Holmes, Dr Alison H	170.0	1.0	6.0	12.0	107.0	 	 	 	 	 	 	 	 	 	1.0	1.0	3.0	
Dr Holmes, A.H.	Holmes, Dr Alison H	170.0	2.0	10.0	27.0	254.0	0.00188387185903614	0.0018081533639939	0.00482822100034376	1.42579083939618E-6	0.439393939393939	18.0	0.223461157279162	7.94444444444444	0.662037037037037	1.0	1.0	3.0	
Dr Holmes, A.H.	Holmes, Dr Alison H	170.0	3.0	11.0	32.0	286.0	0.00151154061257702	0.00354653180107617	0.0043124509467545	9.3369467358284E-6	0.5	12.0	0.194003164036884	8.32481286829112	0.693734405690927	1.0	1.0	3.0	
Professor Holmes, E.		
Professor Holmes, E.	Holmes, Professor Elaine	413.0	1.0	28.0	35.0	2823.0	0.129010504093884	0.482124720521385	0.0109204797137163	0.112482919925581	0.109654234654234	705.0	0.0217714283348176	322.323606512203	0.915692063955123	3.0	0.0	6.0	
Professor Holmes, E.	Holmes, Professor Elaine	413.0	2.0	46.0	94.0	5962.0	0.0307699070309237	0.334155870528657	0.00656145299784235	0.00188402514248397	0.0910518053375196	597.0	0.0575172175369853	185.183738174219	0.944814990684794	3.0	0.0	6.0	
Professor Holmes, E.	Holmes, Professor Elaine	413.0	3.0	50.0	171.0	7462.0	0.0302308122515405	0.287854536093017	0.00564404244113114	0.0014357695964508	0.0653068340306834	868.0	0.0695425630279949	231.919009129079	0.966329204704497	3.0	0.0	6.0	
Dr Hooper, R.		
Dr Hooper, R.	Hooper, Dr Richard	49.0	1.0	10.0	12.0	229.0	0.0201578912646694	0.0613584794246559	0.00943169749677872	0.0126921534659804	0.117171717171717	65.0	0.044148900030149	51.7483356814126	0.940878830571138	0.0	0.0	5.0	
Dr Hooper, R.	Hooper, Dr Richard	49.0	2.0	14.0	28.0	395.0	0.00423871168283133	0.0309415647602721	0.0054205402652588	9.77313888010566E-8	0.19088319088319	51.0	0.188221097898769	23.3333333333333	0.864197530864197	0.0	0.0	5.0	
Dr Hooper, R.	Hooper, Dr Richard	49.0	3.0	14.0	33.0	424.0	0.00554231557944909	0.0428571692121401	0.00458586691451922	1.1406965107327E-5	0.242071881606765	37.0	0.0923127054210317	23.3929054054054	0.835460907335907	0.0	0.0	5.0	
Dr Hopkinson, N.S.		
Dr Hopkinson, N.S.	Hopkinson, Dr Nicholas Shaun (Nick)	171.0	1.0	4.0	6.0	216.0	0.0102621991892862	0.00499977009486066	0.00816989609802451	0.00180730272230038	0.253968253968253	31.0	0.0997630060869298	22.6712728132082	0.809688314757439	1.0	1.0	4.0	
Dr Hopkinson, N.S.	Hopkinson, Dr Nicholas Shaun (Nick)	171.0	2.0	13.0	26.0	617.0	0.00675054082821286	0.0323170614144298	0.00506787960601121	4.08955670318461E-8	0.217054263565891	115.0	0.176857910691946	37.018234519104	0.860889174862885	1.0	1.0	4.0	
Dr Hopkinson, N.S.	Hopkinson, Dr Nicholas Shaun (Nick)	171.0	3.0	15.0	41.0	761.0	0.0060461624503081	0.040987309373226	0.004691868272143	3.55410605464228E-6	0.172872340425531	73.0	0.117455403301581	42.4288154767606	0.883933655765847	1.0	1.0	4.0	
Dr Horwood, N.		
Dr Horwood, N.	Horwood, Dr Nicole (Nikki)	50.0	1.0	6.0	6.0	268.0	0.00989569207538318	0.0266049336317665	0.00915122180814392	0.00915538591292522	0.347578347578347	43.0	0.0988618195684941	23.1345057814962	0.856833547462822	0.0	0.0	2.0	
Dr Horwood, N.	Horwood, Dr Nicole (Nikki)	50.0	2.0	8.0	9.0	416.0	0.00329677575331325	0.0196355446184479	0.00521311450087571	2.97709281241177E-6	0.39047619047619	24.0	0.153757866743035	15.1939814814814	0.723522927689594	0.0	0.0	2.0	
Dr Horwood, N.	Horwood, Dr Nicole (Nikki)	50.0	3.0	13.0	18.0	565.0	0.00188942576572128	0.0111930052793369	0.00418009417179965	2.37707822014412E-7	0.466666666666666	25.0	0.164054920709351	10.3191111111111	0.68794074074074	0.0	0.0	2.0	
Dr Huang, F.		
Dr Huang, F.	Huang, Dr Fang-Ping	172.0	1.0	 	 	 	 	 	 	 	 	 	 	 	 	1.0	0.0	3.0	
Dr Huang, F.	Imami, Dr Nesrina	277.0	2.0	14.0	51.0	686.0	0.00784946607931728	0.0232845036710899	0.00562419327615614	3.1190583486586E-7	0.201632653061224	205.0	0.0978558324190124	44.3221479372804	0.886442958745609	2.0	0.0	3.0	
Dr Huang, F.	Imami, Dr Nesrina	277.0	3.0	14.0	65.0	751.0	0.00806154993374413	0.0292569067384836	0.00448771920933763	7.59790868769288E-7	0.134424603174603	165.0	0.0713350525058625	58.1370831072877	0.90839192355137	2.0	0.0	3.0	
Professor Hughes, A.D.		
Professor Hughes, A.D.	Hughes, Professor Alun David	414.0	1.0	17.0	44.0	997.0	0.0879617073367394	0.36226503023211	0.010589856859689	0.0531686481936623	0.135599721059972	438.0	0.0195942343525587	217.584690693628	0.906602877890119	3.0	1.0	4.0	
Professor Hughes, A.D.	Hughes, Professor Alun David	414.0	2.0	20.0	76.0	2072.0	0.0141290389427711	0.175820370382537	0.00607819601460344	4.89553214020492E-6	0.0873907615480649	28.0	0.163067316132328	11.9922619047619	0.666236772486772	3.0	1.0	4.0	
Professor Hughes, A.D.	Hughes, Professor Alun David	414.0	3.0	20.0	134.0	2368.0	0.0159971381497735	0.13210858665603	0.00515622493830706	5.0647119498537E-5	0.102612173478315	534.0	0.0720186446549092	120.07664338122	0.945485380954491	3.0	1.0	4.0	
Professor Huhtaniemi, I.T.		
Professor Huhtaniemi, I.T.	Huhtaniemi, Professor Ilpo Tapani FMedSci	415.0	1.0	26.0	74.0	1711.0	0.0765999868057439	0.621461831650141	0.00959834567571223	0.0129866023662071	0.0372193595877806	289.0	0.0239723378004655	203.625605536332	0.974285193953742	3.0	0.0	6.0	
Professor Huhtaniemi, I.T.	Huhtaniemi, Professor Ilpo Tapani FMedSci	415.0	2.0	28.0	127.0	2484.0	0.0284150672071285	0.389961386348816	0.00583231121452446	6.08716754470124E-6	0.0480662983425414	288.0	0.0329792956242921	174.603472222222	0.96466006752609	3.0	0.0	6.0	
Professor Huhtaniemi, I.T.	Huhtaniemi, Professor Ilpo Tapani FMedSci	415.0	3.0	29.0	177.0	2876.0	0.0253183052606651	0.281417112784386	0.00526134886525946	0.00130196080884441	0.100959342165372	541.0	0.035945636694277	180.504032754241	0.898030013702692	3.0	0.0	6.0	
Professor Hussell, T.		
Professor Hussell, T.	Hussell, Professor Tracy	416.0	1.0	11.0	12.0	634.0	0.0131942561005109	0.0174046925045229	0.00897189566984673	0.00602386481479923	0.22063492063492	57.0	0.0710809821337006	32.3315995928518	0.898099988690329	3.0	0.0	4.0	
Professor Hussell, T.	Hussell, Professor Tracy	416.0	2.0	17.0	36.0	952.0	0.0109892525110442	0.100627644753091	0.00607652786090809	1.23652874353753E-5	0.16231884057971	148.0	0.0587800502477296	63.7338963963964	0.910484234234234	3.0	0.0	4.0	
Professor Hussell, T.	Hussell, Professor Tracy	416.0	3.0	18.0	53.0	1105.0	0.00705385619202612	0.0657266021947421	0.00459856662904295	6.45521876709478E-6	0.157142857142857	82.0	0.0713910593213816	49.9112466124661	0.891272260936895	3.0	0.0	4.0	
Dr Imami, N.		
Dr Imami, N.	Imami, Dr Nesrina	291.0	1.0	13.0	31.0	517.0	0.0249224837454094	0.0368213294760015	0.00936088660300581	0.0173022276849044	0.174275680421422	237.0	0.0968696152292381	61.6405838652673	0.906479174489226	2.0	0.0	3.0	
Dr Imami, N.		
Dr Imami, N.		
Dr Inwald, D.P.		
Dr Inwald, D.P.	Inwald, Dr David Philip	173.0	1.0	6.0	7.0	228.0	0.00733014227806161	0.01886657444559	0.00879671351493316	0.00342411304768536	0.21578947368421	22.0	0.102890340940463	17.2432851239669	0.862164256198347	1.0	1.0	3.0	
Dr Inwald, D.P.	Inwald, Dr David Philip	173.0	2.0	7.0	14.0	267.0	0.00141290389427711	0.0171675093130001	0.00560913083533114	5.80322607929901E-4	0.5	9.0	0.237009629843246	6.37962962962962	0.708847736625514	1.0	1.0	3.0	
Dr Inwald, D.P.	Inwald, Dr David Philip	173.0	3.0	7.0	18.0	277.0	0.00100769374171801	0.00942084785430142	0.00363259370085759	1.96362683481833E-8	0.25	8.0	0.274721871361121	6.4375	0.8046875	1.0	1.0	3.0	
Dr Itoh, Y.		
Dr Itoh, Y.	Itoh, Dr Yoshifumi	174.0	1.0	17.0	27.0	1312.0	 	 	 	 	 	 	 	 	 	1.0	0.0	2.0	
Dr Itoh, Y.	Itoh, Dr Yoshifumi	174.0	2.0	22.0	44.0	1799.0	0.012716135048494	0.0871905909940062	0.00532768450743771	6.29685982341736E-6	0.175617283950617	 	 	 	 	1.0	0.0	2.0	
Dr Itoh, Y.	Itoh, Dr Yoshifumi	174.0	3.0	22.0	56.0	1845.0	0.0110846311588981	0.135737849643974	0.00484134008986887	2.96515177112204E-5	0.166144200626959	126.0	0.0405498624828188	77.7800964830376	0.88386473276179	1.0	0.0	2.0	
Professor Jarvelin, M.		
Professor Jarvelin, M.	Jarvelin, Professor Marjo-Riitta	417.0	1.0	25.0	49.0	2115.0	0.0469129105795943	0.294906987670079	0.00902051798873666	0.0074143253126263	0.0843996062992126	270.0	0.0452400960709917	121.552191358024	0.949626494984567	3.0	1.0	5.0	
Professor Jarvelin, M.	Jarvelin, Professor Marjo-Riitta	417.0	2.0	32.0	92.0	3170.0	0.0277871099207831	0.351641523076648	0.0063636170852406	1.61178889083892E-5	0.108436055469953	469.0	0.0559273820202257	164.705696749204	0.930540659600024	3.0	1.0	5.0	
Professor Jarvelin, M.	Jarvelin, Professor Marjo-Riitta	417.0	3.0	36.0	177.0	5188.0	0.0968645609226444	0.514513741496138	0.00594438973611905	0.00496585537030348	0.131711909406155	2685.0	0.0109841716314087	713.889542845184	0.928334906170591	3.0	1.0	5.0	
Dr Jarvis, D.L.		
Dr Jarvis, D.L.	Jarvis, Dr Deborah Louise (Debbie)	257.0	1.0	13.0	15.0	987.0	0.0388497540737265	0.028026558410159	0.00889302705150935	0.0210968109845795	0.457142857142857	245.0	0.0447143463790592	77.3342735042734	0.729568617964844	2.0	1.0	4.0	
Dr Jarvis, D.L.	Jarvis, Dr Deborah Louise (Debbie)	278.0	2.0	25.0	40.0	1692.0	0.0221354943436747	0.0141522743024345	0.00571018694683644	4.23073023439833E-6	0.396048632218845	3.0	0.531822469760875	1.76190476190476	0.587301587301587	2.0	1.0	4.0	
Dr Jarvis, D.L.	Jarvis, Dr Deborah Louise (Debbie)	278.0	3.0	27.0	88.0	2231.0	0.0175086787623505	0.0251833637114715	0.00463335901669145	8.60086564855309E-5	0.210092795328954	546.0	0.0544670864377675	124.74035074505	0.897412595288129	2.0	1.0	4.0	
Professor Jeffery, P.K.		
Professor Jeffery, P.K.	Jeffery, Professor Peter K	418.0	1.0	19.0	28.0	1716.0	0.0494784603769159	0.151329604946032	0.0101596777563923	0.0381377634623067	0.130790491984521	11.0	0.211746558737177	4.89560439560439	0.445054945054945	3.0	0.0	4.0	
Professor Jeffery, P.K.	Jeffery, Professor Peter K	418.0	2.0	24.0	45.0	2294.0	0.0124021564053213	0.0716626522839238	0.00597332548379481	5.8334769085836E-4	0.140863356053229	188.0	0.0584847282215628	71.4990167633784	0.905050845106056	3.0	0.0	4.0	
Professor Jeffery, P.K.	Jeffery, Professor Peter K	418.0	3.0	26.0	69.0	2646.0	0.00125961717714752	0.0	0.00350447678542762	1.79570637121342E-9	1.0	316.0	0.0455413920967311	120.39354595981	0.919034701983289	3.0	0.0	4.0	
Mr Jiao, L.R.		
Mr Jiao, L.R.	Jiao, Mr Long R	258.0	1.0	5.0	9.0	189.0	0.00623062093635237	0.00405816305347372	0.00883928642343164	0.0043726352837776	0.38235294117647	64.0	0.188592534974653	14.0673859126984	0.827493288982259	2.0	1.0	6.0	
Mr Jiao, L.R.	Jiao, Mr Long R	279.0	2.0	7.0	21.0	313.0	0.00408172236124498	0.0	0.00552127585537814	8.09625858109516E-6	1.0	90.0	0.235915263056878	17.9759259259259	0.817087542087542	2.0	1.0	6.0	
Mr Jiao, L.R.	Jiao, Mr Long R	279.0	3.0	12.0	52.0	597.0	0.0113365545943276	0.0916472110135935	0.00509152585657727	1.11477566660133E-5	0.171535580524344	319.0	0.0718077184666087	82.1146123653223	0.912384581836914	2.0	1.0	6.0	
Professor Johnson, M.R.		
Professor Johnson, M.R.	Johnson, Professor Mark Richard	419.0	1.0	 	 	 	 	 	 	 	 	 	 	 	 	3.0	1.0	6.0	
Professor Johnson, M.R.	Johnson, Professor Mark Richard	419.0	2.0	 	 	 	0.00470967964759037	0.0224856953727541	0.00534127147998971	4.76873116833729E-8	0.289655172413793	47.0	0.134210759481356	24.3510638297872	0.811702127659574	3.0	1.0	6.0	
Professor Johnson, M.R.	Johnson, Professor Mark Richard	419.0	3.0	 	 	 	0.00768366478059988	0.0395243500903419	0.00482462286739221	8.67768811625296E-6	0.402185792349726	82.0	0.061705859902007	46.9880274874177	0.770295532580618	3.0	1.0	6.0	
Professor Johnston, D.G.		
Professor Johnston, D.G.	Johnston, Professor Desmond Geoffrey FMedSci	420.0	1.0	3.0	5.0	48.0	 	 	 	 	 	 	 	 	 	3.0	1.0	3.0	
Professor Johnston, D.G.	Johnston, Professor Desmond Geoffrey FMedSci	420.0	2.0	4.0	10.0	93.0	0.00753548743614459	0.0504893643469404	0.00596504910173713	6.08297218585773E-6	0.226063829787234	73.0	0.078111557038259	41.4605038681367	0.863760497252848	3.0	1.0	3.0	
Professor Johnston, D.G.	Johnston, Professor Desmond Geoffrey FMedSci	420.0	3.0	5.0	18.0	143.0	0.00415673668458682	0.0306528657425482	0.00485194954692836	2.67051633743331E-5	0.157196969696969	66.0	0.133215202969199	29.4695707070707	0.893017294153657	3.0	1.0	3.0	
Professor Johnston, S.L.		
Professor Johnston, S.L.	Johnston, Professor Sebastian Lennox	421.0	1.0	19.0	37.0	1677.0	0.301635354742235	1.98716223491594	0.0119122356009905	0.405891800090563	0.0620243011199904	1038.0	0.00442805392014315	786.754869257735	0.955959743934065	3.0	1.0	4.0	
Professor Johnston, S.L.	Johnston, Professor Sebastian Lennox	421.0	2.0	33.0	88.0	3683.0	0.0227634516300201	0.338524973901703	0.00618829683014713	4.74768339255953E-6	0.0566091954022988	8.0	0.348177964141134	2.38112745098039	0.595281862745098	3.0	1.0	4.0	
Professor Johnston, S.L.	Johnston, Professor Sebastian Lennox	421.0	3.0	33.0	116.0	4030.0	0.0296010036629667	0.219344637035796	0.00525245172065411	0.00202065271005232	0.223167848699763	391.0	0.0256013130549669	209.307406145135	0.890669813383554	3.0	1.0	4.0	
Dr Jones, M.		
Dr Jones, M.	Jones, Dr Meinir	51.0	1.0	4.0	4.0	89.0	0.162729158572967	1.46662842832835	0.011560904739525	0.100236173901388	0.0415140415140415	626.0	0.00752834674853427	432.462068012423	0.974013666694648	0.0	0.0	4.0	
Dr Jones, M.	Jones, Dr Michael David	175.0	2.0	3.0	4.0	54.0	0.00188387185903614	9.71699334031485E-4	0.00427661337122639	3.65898521163163E-9	0.893939393939393	32.0	0.256925075044437	5.68497023809523	0.473747519841269	1.0	0.0	3.0	
Dr Jones, M.	Jones, Dr Michael David	175.0	3.0	3.0	5.0	56.0	8.81732024003265E-4	0.00213994445014199	0.00440547572508777	5.27699131142288E-6	0.428571428571428	15.0	0.33836995508112	5.0616421167485	0.723091730964071	1.0	0.0	3.0	
Dr Kampmann, B.		
Dr Kampmann, B.	Kampmann, Dr Beate	176.0	1.0	2.0	3.0	64.0	0.00806315650586777	0.00241572151348403	0.00888764697832863	0.00952124811271069	0.471861471861471	27.0	0.128025900524268	15.0780717225161	0.685366896478007	1.0	1.0	3.0	
Dr Kampmann, B.	Kampmann, Dr Beate	176.0	2.0	7.0	9.0	211.0	0.00816344472248997	0.0260585996389596	0.00572466981449279	0.00121203440000058	0.308446455505279	100.0	0.0682472837247468	39.7088888888888	0.763632478632478	1.0	1.0	3.0	
Dr Kampmann, B.	Kampmann, Dr Beate	176.0	3.0	13.0	25.0	515.0	0.0108327077234686	0.0881207941880127	0.004958380055061	3.32811856744746E-5	0.182216142270861	189.0	0.0738086811527696	75.6042623895798	0.879119330111393	1.0	1.0	3.0	
Dr Karadimitris, A.		
Dr Karadimitris, A.	Karadimitris, Dr Anastasios	259.0	1.0	7.0	9.0	302.0	0.0219904268341848	0.0529965696868201	0.00919355053525148	0.0109775468892089	0.228248587570621	107.0	0.0691771986323683	51.2623646858913	0.854372744764855	2.0	1.0	3.0	
Dr Karadimitris, A.	Karayiannis, Dr Peter	281.0	2.0	11.0	30.0	446.0	0.00565161557710844	0.0631400020695901	0.00548810427559996	9.47333745025435E-8	0.173015873015873	58.0	0.103985635160048	31.7940550828481	0.883168196745783	2.0	0.0	3.0	
Dr Karadimitris, A.	Karayiannis, Dr Peter	281.0	3.0	12.0	43.0	484.0	0.00680193275659661	0.068070353536105	0.00477394237462904	1.9670309260332E-5	0.145352900069881	101.0	0.0743254053097401	48.4375294672324	0.896991286430231	2.0	0.0	3.0	
Dr Karayiannis, P.		
Dr Karayiannis, P.	Karayiannis, Dr Peter	292.0	1.0	11.0	16.0	318.0	0.0241894695176033	0.098155945636291	0.00930366657916454	0.0139045924075034	0.127738927738927	125.0	0.0568287910147382	60.3135916749916	0.913842298105934	2.0	0.0	3.0	
Dr Karayiannis, P.		
Dr Karayiannis, P.		
Dr Kaur, B.		
Dr Kaur, B.	Kaur, Dr Balvinder	177.0	1.0	3.0	5.0	118.0	0.00916267784757702	0.0585394759611317	0.00775191710613237	8.80606813621197E-4	0.273333333333333	 	 	 	 	1.0	1.0	5.0	
Dr Kaur, B.	Kaur, Dr Balvinder	177.0	2.0	6.0	12.0	171.0	0.0054946262555221	0.0305877966556151	0.00472705322570027	1.90774052453766E-8	0.315966386554621	42.0	0.105602853033386	25.8095238095237	0.737414965986394	1.0	1.0	5.0	
Dr Kaur, B.	Kaur, Dr Balvinder	177.0	3.0	7.0	25.0	215.0	0.00415673668458682	0.0280604742718694	0.00449856758186497	2.08306223914147E-5	0.183712121212121	55.0	0.108628900511329	29.189661319073	0.884535191487063	1.0	1.0	5.0	
Dr Kelleher, W.P.		
Dr Kelleher, W.P.	Kelleher, Dr William Peter	178.0	1.0	3.0	4.0	103.0	0.00439808536683697	0.0108815689229763	0.00851345619244873	0.00394040095278764	0.515151515151515	 	 	 	 	1.0	1.0	3.0	
Dr Kelleher, W.P.	Kelleher, Dr William Peter	178.0	2.0	8.0	10.0	180.0	0.00533763693393575	0.0718439725767037	0.00626990954775819	0.00116351520425648	0.174688057040998	62.0	0.0644823080436716	30.3168290802231	0.891671443535976	1.0	1.0	3.0	
Dr Kelleher, W.P.	Kelleher, Dr William Peter	178.0	3.0	10.0	22.0	280.0	 	 	 	 	 	 	 	 	 	1.0	1.0	3.0	
Dr Kemp, P.		
Dr Kemp, P.	Kemp, Dr Paul	179.0	1.0	8.0	9.0	307.0	0.0113617205309955	0.0407448633863215	0.00862273676369361	0.00398570616977314	0.24516129032258	41.0	0.111673821402562	25.942987804878	0.836870574350904	1.0	0.0	4.0	
Dr Kemp, P.	Kemp, Dr Paul	179.0	2.0	11.0	15.0	467.0	3.13978643172691E-4	0.0	0.00347774922273162	1.43659088917942E-13	1.0	2.0	1.125	1.0	0.5	1.0	0.0	4.0	
Dr Kemp, P.	Kemp, Dr Paul	179.0	3.0	11.0	16.0	471.0	 	 	 	 	 	 	 	 	 	1.0	0.0	4.0	
Dr Keun, H.		
Dr Keun, H.	Keun, Dr Hector	52.0	1.0	10.0	10.0	664.0	0.0124612418727047	0.00370184286544115	0.0090166665640737	0.00910908362188308	0.614973262032085	95.0	0.124275931460579	23.0164323764877	0.676953893426111	0.0	0.0	6.0	
Dr Keun, H.	Keun, Dr Hector	52.0	2.0	18.0	20.0	1093.0	0.00863441268724901	0.0189233853871555	0.00573059655803964	6.46838917490144E-4	0.505050505050505	3.0	0.523792429409097	2.13841807909604	0.712806026365348	0.0	0.0	6.0	
Dr Keun, H.	Keun, Dr Hector	52.0	3.0	22.0	43.0	1368.0	0.0114625163120424	0.117559776222494	0.00523455699674252	0.00134461791109311	0.134554334554334	54.0	0.0753709512024999	31.0623202265135	0.722379540151476	0.0	0.0	6.0	
Professor Khakoo, S.I.		
Professor Khakoo, S.I.	Khakoo, Professor Salim Iqbal BSc MD MBBS MRCP	422.0	1.0	3.0	6.0	104.0	0.00549760670854621	0.0447702215447452	0.00700683414184306	1.760672701431E-4	0.38095238095238	20.0	0.24199918302186	10.4	0.693333333333333	3.0	1.0	3.0	
Professor Khakoo, S.I.	Khakoo, Professor Salim Iqbal BSc MD MBBS MRCP	422.0	2.0	7.0	10.0	515.0	0.00329677575331325	0.00692913073374795	0.0051458987585978	3.36411284596859E-8	0.666666666666666	23.0	0.14521003745935	9.80434782608696	0.46687370600414	3.0	1.0	3.0	
Professor Khakoo, S.I.	Khakoo, Professor Salim Iqbal BSc MD MBBS MRCP	422.0	3.0	9.0	15.0	596.0	0.00365288981372781	0.0256923627731366	0.00414525771254142	2.23971812025912E-6	0.416256157635467	29.0	0.106336517717424	18.5206896551724	0.638644470868014	3.0	1.0	3.0	
Dr Khan, S.A.		
Dr Khan, S.A.	Khan, Dr Shahid Aziz	180.0	1.0	 	 	 	 	 	 	 	 	 	 	 	 	1.0	1.0	3.0	
